-0.309, 1.242e-6, 1.068e-5
-0.308, 4.036e-7, 1.068e-5
-0.307, -6.600e-8, 1.068e-5
-0.306, -1.977e-7, 1.068e-5
-0.305, -4.515e-7, 1.067e-5
-0.304, -4.731e-7, 1.067e-5
-0.303, -6.628e-7, 1.066e-5
-0.302, -6.627e-7, 1.065e-5
-0.301, -8.436e-7, 1.065e-5
-0.300, -8.229e-7, 1.064e-5
-0.299, -1.006e-6, 1.063e-5
-0.298, -9.434e-7, 1.062e-5
-0.297, -1.097e-6, 1.061e-5
-0.296, -1.063e-6, 1.060e-5
-0.295, -1.218e-6, 1.058e-5
-0.294, -1.148e-6, 1.057e-5
-0.293, -1.291e-6, 1.056e-5
-0.292, -1.236e-6, 1.055e-5
-0.291, -1.350e-6, 1.053e-5
-0.290, -1.278e-6, 1.052e-5
-0.289, -1.460e-6, 1.051e-5
-0.288, -1.358e-6, 1.049e-5
-0.287, -1.477e-6, 1.048e-5
-0.286, -1.420e-6, 1.046e-5
-0.285, -1.537e-6, 1.045e-5
-0.284, -1.452e-6, 1.043e-5
-0.283, -1.606e-6, 1.042e-5
-0.282, -1.501e-6, 1.040e-5
-0.281, -1.640e-6, 1.039e-5
-0.280, -1.551e-6, 1.037e-5
-0.279, -1.683e-6, 1.035e-5
-0.278, -1.599e-6, 1.034e-5
-0.277, -1.724e-6, 1.032e-5
-0.276, -1.649e-6, 1.030e-5
-0.275, -1.756e-6, 1.029e-5
-0.274, -1.680e-6, 1.027e-5
-0.273, -1.830e-6, 1.025e-5
-0.272, -1.709e-6, 1.024e-5
-0.271, -1.845e-6, 1.022e-5
-0.270, -1.762e-6, 1.020e-5
-0.269, -1.876e-6, 1.018e-5
-0.268, -1.787e-6, 1.016e-5
-0.267, -1.923e-6, 1.014e-5
-0.266, -1.808e-6, 1.012e-5
-0.265, -1.936e-6, 1.011e-5
-0.264, -1.852e-6, 1.009e-5
-0.263, -1.995e-6, 1.007e-5
-0.262, -1.891e-6, 1.005e-5
-0.261, -1.999e-6, 1.003e-5
-0.260, -1.938e-6, 1.001e-5
-0.259, -2.028e-6, 9.989e-6
-0.258, -1.930e-6, 9.969e-6
-0.257, -2.100e-6, 9.948e-6
-0.256, -1.987e-6, 9.928e-6
-0.255, -2.108e-6, 9.907e-6
-0.254, -2.020e-6, 9.887e-6
-0.253, -2.116e-6, 9.866e-6
-0.252, -2.020e-6, 9.846e-6
-0.251, -2.165e-6, 9.824e-6
-0.250, -2.060e-6, 9.804e-6
-0.249, -2.167e-6, 9.782e-6
-0.248, -2.074e-6, 9.761e-6
-0.247, -2.209e-6, 9.739e-6
-0.246, -2.102e-6, 9.718e-6
-0.245, -2.196e-6, 9.696e-6
-0.244, -2.124e-6, 9.675e-6
-0.243, -2.206e-6, 9.653e-6
-0.242, -2.110e-6, 9.632e-6
-0.241, -2.242e-6, 9.609e-6
-0.240, -2.122e-6, 9.588e-6
-0.239, -2.219e-6, 9.566e-6
-0.238, -2.140e-6, 9.544e-6
-0.237, -2.237e-6, 9.522e-6
-0.236, -2.140e-6, 9.501e-6
-0.235, -2.232e-6, 9.478e-6
-0.234, -2.131e-6, 9.457e-6
-0.233, -2.208e-6, 9.435e-6
-0.232, -2.126e-6, 9.414e-6
-0.231, -2.228e-6, 9.391e-6
-0.230, -2.096e-6, 9.370e-6
-0.229, -2.195e-6, 9.348e-6
-0.228, -2.114e-6, 9.327e-6
-0.227, -2.198e-6, 9.305e-6
-0.226, -2.072e-6, 9.285e-6
-0.225, -2.188e-6, 9.263e-6
-0.224, -2.054e-6, 9.242e-6
-0.223, -2.163e-6, 9.221e-6
-0.222, -2.060e-6, 9.200e-6
-0.221, -2.160e-6, 9.178e-6
-0.220, -2.039e-6, 9.158e-6
-0.219, -2.146e-6, 9.137e-6
-0.218, -2.031e-6, 9.116e-6
-0.217, -2.121e-6, 9.095e-6
-0.216, -2.019e-6, 9.075e-6
-0.215, -2.125e-6, 9.054e-6
-0.214, -1.986e-6, 9.034e-6
-0.213, -2.104e-6, 9.013e-6
-0.212, -1.988e-6, 8.993e-6
-0.211, -2.098e-6, 8.972e-6
-0.210, -1.970e-6, 8.952e-6
-0.209, -2.104e-6, 8.931e-6
-0.208, -1.972e-6, 8.911e-6
-0.207, -2.074e-6, 8.891e-6
-0.206, -1.976e-6, 8.871e-6
-0.205, -2.061e-6, 8.850e-6
-0.204, -1.876e-6, 8.832e-6
-0.203, -2.037e-6, 8.811e-6
-0.202, -1.922e-6, 8.792e-6
-0.201, -2.017e-6, 8.772e-6
-0.200, -1.904e-6, 8.753e-6
-0.199, -2.023e-6, 8.732e-6
-0.198, -1.877e-6, 8.714e-6
-0.197, -1.987e-6, 8.694e-6
-0.196, -1.857e-6, 8.675e-6
-0.195, -1.945e-6, 8.656e-6
-0.194, -1.804e-6, 8.638e-6
-0.193, -1.937e-6, 8.618e-6
-0.192, -1.784e-6, 8.601e-6
-0.191, -1.885e-6, 8.582e-6
-0.190, -1.773e-6, 8.564e-6
-0.189, -1.857e-6, 8.545e-6
-0.188, -1.709e-6, 8.528e-6
-0.187, -1.826e-6, 8.510e-6
-0.186, -1.672e-6, 8.493e-6
-0.185, -1.790e-6, 8.475e-6
-0.184, -1.655e-6, 8.459e-6
-0.183, -1.761e-6, 8.441e-6
-0.182, -1.595e-6, 8.425e-6
-0.181, -1.718e-6, 8.408e-6
-0.180, -1.606e-6, 8.392e-6
-0.179, -1.695e-6, 8.375e-6
-0.178, -1.551e-6, 8.360e-6
-0.177, -1.695e-6, 8.343e-6
-0.176, -1.534e-6, 8.327e-6
-0.175, -1.646e-6, 8.311e-6
-0.174, -1.529e-6, 8.296e-6
-0.173, -1.616e-6, 8.279e-6
-0.172, -1.481e-6, 8.265e-6
-0.171, -1.613e-6, 8.249e-6
-0.170, -1.483e-6, 8.234e-6
-0.169, -1.590e-6, 8.218e-6
-0.168, -1.467e-6, 8.203e-6
-0.167, -1.580e-6, 8.187e-6
-0.166, -1.438e-6, 8.173e-6
-0.165, -1.563e-6, 8.157e-6
-0.164, -1.452e-6, 8.143e-6
-0.163, -1.563e-6, 8.127e-6
-0.162, -1.437e-6, 8.113e-6
-0.161, -1.572e-6, 8.097e-6
-0.160, -1.434e-6, 8.083e-6
-0.159, -1.549e-6, 8.067e-6
