-0.309, 1.206e-6, 1.409e-5
-0.308, 4.547e-7, 1.410e-5
-0.307, -1.249e-7, 1.410e-5
-0.306, -1.429e-7, 1.410e-5
-0.305, -4.877e-7, 1.409e-5
-0.304, -4.120e-7, 1.409e-5
-0.303, -7.012e-7, 1.408e-5
-0.302, -6.322e-7, 1.407e-5
-0.301, -8.851e-7, 1.406e-5
-0.300, -7.727e-7, 1.406e-5
-0.299, -1.043e-6, 1.405e-5
-0.298, -9.168e-7, 1.404e-5
-0.297, -1.144e-6, 1.403e-5
-0.296, -1.012e-6, 1.402e-5
-0.295, -1.248e-6, 1.400e-5
-0.294, -1.091e-6, 1.399e-5
-0.293, -1.334e-6, 1.398e-5
-0.292, -1.183e-6, 1.397e-5
-0.291, -1.394e-6, 1.395e-5
-0.290, -1.249e-6, 1.394e-5
-0.289, -1.476e-6, 1.393e-5
-0.288, -1.311e-6, 1.391e-5
-0.287, -1.516e-6, 1.390e-5
-0.286, -1.372e-6, 1.388e-5
-0.285, -1.591e-6, 1.387e-5
-0.284, -1.414e-6, 1.385e-5
-0.283, -1.644e-6, 1.384e-5
-0.282, -1.461e-6, 1.382e-5
-0.281, -1.671e-6, 1.381e-5
-0.280, -1.507e-6, 1.379e-5
-0.279, -1.737e-6, 1.377e-5
-0.278, -1.542e-6, 1.376e-5
-0.277, -1.757e-6, 1.374e-5
-0.276, -1.607e-6, 1.372e-5
-0.275, -1.799e-6, 1.371e-5
-0.274, -1.615e-6, 1.369e-5
-0.273, -1.868e-6, 1.367e-5
-0.272, -1.667e-6, 1.366e-5
-0.271, -1.880e-6, 1.364e-5
-0.270, -1.726e-6, 1.362e-5
-0.269, -1.909e-6, 1.360e-5
-0.268, -1.726e-6, 1.358e-5
-0.267, -1.947e-6, 1.356e-5
-0.266, -1.780e-6, 1.355e-5
-0.265, -1.973e-6, 1.353e-5
-0.264, -1.808e-6, 1.351e-5
-0.263, -2.029e-6, 1.349e-5
-0.262, -1.833e-6, 1.347e-5
-0.261, -2.043e-6, 1.345e-5
-0.260, -1.897e-6, 1.343e-5
-0.259, -2.076e-6, 1.341e-5
-0.258, -1.883e-6, 1.339e-5
-0.257, -2.127e-6, 1.337e-5
-0.256, -1.935e-6, 1.335e-5
-0.255, -2.135e-6, 1.333e-5
-0.254, -1.963e-6, 1.331e-5
-0.253, -2.172e-6, 1.329e-5
-0.252, -1.979e-6, 1.327e-5
-0.251, -2.193e-6, 1.325e-5
-0.250, -2.016e-6, 1.322e-5
-0.249, -2.211e-6, 1.320e-5
-0.248, -2.032e-6, 1.318e-5
-0.247, -2.236e-6, 1.316e-5
-0.246, -2.028e-6, 1.314e-5
-0.245, -2.238e-6, 1.312e-5
-0.244, -2.079e-6, 1.310e-5
-0.243, -2.267e-6, 1.307e-5
-0.242, -2.064e-6, 1.305e-5
-0.241, -2.268e-6, 1.303e-5
-0.240, -2.059e-6, 1.301e-5
-0.239, -2.247e-6, 1.299e-5
-0.238, -2.096e-6, 1.297e-5
-0.237, -2.267e-6, 1.294e-5
-0.236, -2.080e-6, 1.292e-5
-0.235, -2.262e-6, 1.290e-5
-0.234, -2.069e-6, 1.288e-5
-0.233, -2.247e-6, 1.286e-5
-0.232, -2.072e-6, 1.284e-5
-0.231, -2.255e-6, 1.281e-5
-0.230, -2.053e-6, 1.279e-5
-0.229, -2.231e-6, 1.277e-5
-0.228, -2.044e-6, 1.275e-5
-0.227, -2.220e-6, 1.273e-5
-0.226, -2.020e-6, 1.271e-5
-0.225, -2.241e-6, 1.269e-5
-0.224, -2.034e-6, 1.267e-5
-0.223, -2.173e-6, 1.264e-5
-0.222, -2.036e-6, 1.262e-5
-0.221, -2.184e-6, 1.260e-5
-0.220, -1.982e-6, 1.258e-5
-0.219, -2.184e-6, 1.256e-5
-0.218, -1.986e-6, 1.254e-5
-0.217, -2.152e-6, 1.252e-5
-0.216, -1.971e-6, 1.250e-5
-0.215, -2.161e-6, 1.248e-5
-0.214, -1.953e-6, 1.246e-5
-0.213, -2.129e-6, 1.244e-5
-0.212, -1.964e-6, 1.242e-5
-0.211, -2.130e-6, 1.240e-5
-0.210, -1.927e-6, 1.238e-5
-0.209, -2.129e-6, 1.236e-5
-0.208, -1.934e-6, 1.234e-5
-0.207, -2.104e-6, 1.231e-5
-0.206, -1.932e-6, 1.230e-5
-0.205, -2.093e-6, 1.227e-5
-0.204, -1.863e-6, 1.226e-5
-0.203, -2.072e-6, 1.224e-5
-0.202, -1.885e-6, 1.222e-5
-0.201, -2.045e-6, 1.220e-5
-0.200, -1.875e-6, 1.218e-5
-0.199, -2.045e-6, 1.216e-5
-0.198, -1.842e-6, 1.214e-5
-0.197, -1.997e-6, 1.212e-5
-0.196, -1.837e-6, 1.210e-5
-0.195, -1.964e-6, 1.208e-5
-0.194, -1.785e-6, 1.206e-5
-0.193, -1.956e-6, 1.204e-5
-0.192, -1.754e-6, 1.203e-5
-0.191, -1.905e-6, 1.201e-5
-0.190, -1.739e-6, 1.199e-5
-0.189, -1.874e-6, 1.197e-5
-0.188, -1.685e-6, 1.195e-5
-0.187, -1.844e-6, 1.193e-5
-0.186, -1.667e-6, 1.192e-5
-0.185, -1.815e-6, 1.190e-5
-0.184, -1.625e-6, 1.188e-5
-0.183, -1.771e-6, 1.187e-5
-0.182, -1.587e-6, 1.185e-5
-0.181, -1.751e-6, 1.183e-5
-0.180, -1.575e-6, 1.182e-5
-0.179, -1.709e-6, 1.180e-5
-0.178, -1.524e-6, 1.178e-5
-0.177, -1.701e-6, 1.177e-5
-0.176, -1.502e-6, 1.175e-5
-0.175, -1.666e-6, 1.174e-5
-0.174, -1.511e-6, 1.172e-5
-0.173, -1.637e-6, 1.170e-5
-0.172, -1.476e-6, 1.169e-5
-0.171, -1.635e-6, 1.167e-5
-0.170, -1.449e-6, 1.166e-5
-0.169, -1.597e-6, 1.164e-5
-0.168, -1.449e-6, 1.163e-5
-0.167, -1.594e-6, 1.161e-5
-0.166, -1.438e-6, 1.160e-5
-0.165, -1.581e-6, 1.158e-5
-0.164, -1.433e-6, 1.157e-5
-0.163, -1.571e-6, 1.155e-5
-0.162, -1.415e-6, 1.154e-5
-0.161, -1.578e-6, 1.152e-5
-0.160, -1.405e-6, 1.151e-5
-0.159, -1.555e-6, 1.149e-5
-0.158, -1.434e-6, 1.148e-5
-0.157, -1.563e-6, 1.146e-5
-0.156, -1.411e-6, 1.145e-5
-0.155, -1.576e-6, 1.143e-5
