room_temperature(K),298.15
water_volume(mL),500.0
cotton_mass(g),0.0100
combustible_mass(g),1.0000
Nickel_before_mass(g),0.0080
Nickel_after_mass(g),0.0030
time(s),Delta_T(K)
0.730,-0.000
1.361,-0.000
2.141,0.001
2.777,-0.000
3.548,0.001
4.180,0.001
4.961,-0.000
5.601,-0.000
6.375,0.001
7.003,0.001
7.788,0.001
8.416,-0.000
9.194,0.001
9.827,0.001
10.608,-0.000
11.245,0.001
12.020,0.001
12.652,0.001
13.430,0.001
14.061,0.001
14.843,-0.000
15.480,0.001
16.254,0.001
16.885,0.001
17.665,0.001
18.297,0.001
19.078,0.001
19.715,0.001
20.494,0.002
21.121,0.001
21.903,0.002
22.537,0.001
23.312,0.001
23.943,0.001
24.724,0.002
25.356,0.002
26.140,0.002
26.767,0.002
27.549,0.002
28.179,0.002
28.964,0.003
29.595,0.002
30.372,0.001
31.003,0.001
31.785,0.002
32.415,0.002
33.188,0.001
33.824,0.002
34.608,0.003
35.245,0.002
36.018,0.002
36.656,0.003
37.426,0.002
38.062,0.002
38.842,0.003
39.478,0.002
40.255,0.002
40.887,0.003
41.664,0.002
42.303,0.002
43.076,0.003
43.708,0.003
44.491,0.003
45.127,0.003
45.896,0.003
46.535,0.003
47.315,0.003
47.941,0.002
48.726,0.003
49.442,0.002
50.134,0.003
50.768,0.003
51.548,0.003
52.179,0.003
52.961,0.004
53.596,0.003
54.372,0.003
55.004,0.003
55.784,0.003
56.415,0.003
57.187,0.004
57.828,0.003
58.607,0.003
59.237,0.004
60.014,0.004
60.652,0.004
61.424,0.003
62.062,0.004
62.842,0.004
63.473,0.004
64.245,0.004
64.887,0.003
65.667,0.004
66.302,0.004
67.077,0.005
67.708,0.004
68.490,0.003
69.120,0.004
69.893,0.004
70.533,0.004
71.313,0.004
71.945,0.004
72.717,0.004
73.357,0.004
74.128,0.005
74.772,0.004
75.546,0.004
76.181,0.004
76.951,0.004
77.591,0.004
78.364,0.004
79.007,0.005
