room_temperature(K),298.15
water_volume(mL),3000
cotton_mass(g),0.0275
combustible_mass(g),1
Nickel_before_mass(g),0.008
Nickel_after_mass(g),0.003
time(s),Delta_T(K)
0.58,0.01
1.221,0.01
1.999,0.01
2.629,0.01
3.405,0.01
4.044,0.011
4.815,0.011
5.448,0.011
6.226,0.011
6.869,0.011
7.638,0.011
8.28,0.011
9.05,0.012
9.691,0.012
10.462,0.012
11.103,0.012
11.873,0.012
12.514,0.012
13.29,0.012
13.925,0.013
14.698,0.012
15.329,0.013
16.11,0.013
16.749,0.013
17.526,0.014
18.158,0.013
18.935,0.014
19.566,0.014
20.347,0.013
20.978,0.014
21.76,0.014
22.397,0.015
23.169,0.015
23.798,0.014
24.581,0.015
25.219,0.014
25.989,0.015
26.624,0.016
27.405,0.015
28.036,0.015
28.816,0.015
29.448,0.015
30.225,0.016
30.861,0.016
31.642,0.016
32.274,0.016
33.045,0.015
33.689,0.016
34.464,0.017
35.093,0.016
35.874,0.017
36.505,0.017
37.28,0.017
37.917,0.018
38.698,0.017
39.327,0.017
40.108,0.017
40.744,0.017
41.519,0.017
42.159,0.017
42.934,0.018
43.562,0.018
44.342,0.019
44.974,0.018
45.755,0.019
46.392,0.018
47.167,0.019
47.798,0.018
48.579,0.019
49.215,0.019
49.992,0.019
50.622,0.02
51.401,0.019
52.039,0.019
52.806,0.019
53.446,0.019
54.227,0.019
54.858,0.02
55.636,0.019
56.27,0.02
57.041,0.02
57.685,0.02
58.453,0.019
59.094,0.02
59.864,0.02
60.504,0.02
61.285,0.02
61.915,0.02
62.687,0.02
63.329,0.021
64.099,0.021
64.74,0.021
65.518,0.021
66.151,0.022
66.931,0.022
67.566,0.022
68.339,0.022
68.977,0.022
69.745,0.021
70.385,0.022
71.163,0.022
71.794,0.022
72.567,0.023
73.208,0.022
73.982,0.022
74.619,0.022
75.394,0.022
76.027,0.021
76.81,0.022
77.442,0.023
78.213,0.022
78.854,0.022
79.635,0.023
80.261,0.023
81.039,0.023
81.679,0.022
82.456,0.023
83.086,0.023
83.86,0.023
84.495,0.023
85.275,0.023
85.908,0.024
86.689,0.024
87.325,0.023
88.099,0.024
88.734,0.023
89.513,0.024
90.151,0.024
90.922,0.024
91.562,0.024
92.332,0.024
92.973,0.024
93.742,0.024
94.384,0.024
95.155,0.025
95.797,0.025
96.572,0.025
97.208,0.025
97.982,0.025
98.614,0.025
99.39,0.025
100.026,0.025
100.808,0.025
101.443,0.025
102.218,0.025
102.846,0.025
103.628,0.025
104.256,0.025
105.04,0.025
105.669,0.026
106.452,0.026
107.087,0.026
107.861,0.027
108.493,0.026
109.271,0.025
109.904,0.026
110.685,0.026
111.316,0.026
112.095,0.026
112.727,0.027
113.509,0.026
114.146,0.027
114.923,0.027
115.559,0.026
116.331,0.027
116.968,0.026
117.746,0.027
118.381,0.027
119.149,0.027
119.79,0.027
120.57,0.028
121.203,0.027
121.979,0.027
122.614,0.027
123.384,0.027
124.024,0.028
124.795,0.028
125.436,0.028
126.216,0.028
126.851,0.028
127.626,0.028
128.261,0.028
129.031,0.028
129.672,0.027
130.443,0.028
131.084,0.027
131.858,0.028
132.494,0.028
133.266,0.029
133.908,0.028
134.679,0.028
135.314,0.028
136.095,0.028
136.727,0.029
137.499,0.028
138.142,0.029
138.914,0.028
139.556,0.029
140.329,0.029
140.965,0.028
141.736,0.029
142.377,0.029
143.153,0.029
143.787,0.029
144.561,0.03
145.193,0.029
145.975,0.029
146.604,0.03
147.38,0.029
148.016,0.029
148.799,0.03
149.429,0.03
150.203,0.03
150.843,0.03
151.616,0.029
152.252,0.03
153.033,0.03
153.668,0.03
154.443,0.03
155.075,0.031
155.85,0.03
156.494,0.03
157.26,0.03
157.904,0.03
158.681,0.031
159.309,0.03
160.086,0.03
160.723,0.031
161.501,0.031
162.132,0.031
162.91,0.031
163.546,0.03
164.318,0.031
164.962,0.031
165.738,0.031
166.373,0.032
167.15,0.031
167.778,0.032
168.561,0.031
169.194,0.031
169.966,0.031
170.604,0.031
171.384,0.032
172.016,0.032
172.791,0.031
173.428,0.032
174.2,0.032
174.841,0.031
175.619,0.032
176.25,0.032
177.024,0.032
177.663,0.032
178.434,0.032
179.154,0.032
179.854,0.032
180.485,0.033
181.257,0.032
181.976,0.032
182.677,0.033
183.31,0.032
184.088,0.032
184.719,0.032
185.496,0.032
186.128,0.032
186.911,0.033
187.543,0.033
188.319,0.033
188.953,0.033
189.735,0.033
190.364,0.033
191.138,0.033
191.776,0.033
192.549,0.033
193.192,0.033
193.966,0.033
194.599,0.033
195.38,0.034
196.007,0.033
196.791,0.033
197.421,0.033
198.203,0.033
198.835,0.034
199.611,0.034
200.246,0.034
201.027,0.034
201.659,0.033
202.429,0.034
203.071,0.033
203.841,0.034
204.484,0.034
205.254,0.034
205.89,0.034
206.666,0.034
207.307,0.034
208.077,0.034
208.719,0.034
209.489,0.035
210.128,0.035
210.901,0.035
211.542,0.035
212.314,0.035
212.954,0.035
213.726,0.035
214.357,0.035
215.14,0.035
215.77,0.035
216.549,0.035
217.188,0.034
217.961,0.035
218.591,0.035
219.372,0.036
220.004,0.035
220.785,0.035
221.423,0.035
222.19,0.035
222.834,0.035
223.609,0.036
224.246,0.036
225.02,0.036
225.65,0.036
226.434,0.036
227.069,0.035
227.838,0.035
228.474,0.035
229.255,0.036
229.884,0.035
230.667,0.035
231.296,0.036
232.078,0.036
232.709,0.035
233.486,0.036
234.126,0.036
234.897,0.036
235.538,0.037
236.312,0.036
236.944,0.036
237.726,0.037
238.36,0.036
239.132,0.036
239.774,0.037
240.549,0.036
241.181,0.036
241.958,0.037
242.592,0.037
243.368,0.037
244,0.036
244.779,0.037
245.416,0.037
246.186,0.036
246.827,0.036
247.599,0.037
248.239,0.037
249.015,0.037
249.652,0.038
250.428,0.037
251.141,0.037
251.842,0.037
252.474,0.037
253.246,0.038
253.887,0.037
254.658,0.037
255.299,0.037
256.072,0.037
256.705,0.037
257.485,0.037
258.204,0.037
258.893,0.038
259.534,0.038
260.305,0.038
260.942,0.037
261.722,0.038
262.355,0.038
263.123,0.038
263.768,0.038
264.538,0.038
265.179,0.038
265.955,0.038
266.589,0.039
267.367,0.038
267.998,0.038
268.779,0.038
269.414,0.038
270.183,0.039
270.826,0.038
271.602,0.038
272.236,0.039
273.014,0.038
273.649,0.039
274.42,0.038
275.062,0.038
275.833,0.039
276.464,0.039
277.245,0.039
277.884,0.039
278.653,0.039
279.287,0.04
280.069,0.039
280.7,0.039
281.483,0.04
282.11,0.04
282.893,0.04
283.531,0.04
284.305,0.041
284.936,0.043
285.718,0.046
286.348,0.047
287.129,0.05
287.762,0.052
288.533,0.056
289.169,0.058
289.945,0.063
290.586,0.067
291.356,0.074
291.996,0.079
292.776,0.087
293.409,0.094
294.187,0.106
294.819,0.113
295.59,0.125
296.233,0.132
297.005,0.145
297.636,0.151
298.417,0.166
299.052,0.176
299.828,0.197
300.467,0.206
301.242,0.228
301.878,0.239
302.653,0.258
303.283,0.269
304.068,0.291
304.703,0.302
305.475,0.329
306.107,0.346
306.889,0.375
307.518,0.389
308.302,0.411
308.93,0.423
309.71,0.444
310.349,0.454
311.123,0.474
311.759,0.484
312.531,0.506
313.165,0.517
313.929,0.538
314.567,0.55
315.338,0.583
315.98,0.601
316.755,0.626
317.387,0.637
318.171,0.662
318.805,0.674
319.574,0.695
320.213,0.703
320.984,0.716
321.625,0.722
322.404,0.738
323.037,0.746
323.813,0.772
324.448,0.784
325.221,0.798
325.863,0.807
326.632,0.823
327.272,0.83
328.048,0.844
328.685,0.852
329.459,0.863
330.095,0.868
330.866,0.879
331.503,0.886
332.279,0.899
332.918,0.905
333.688,0.918
334.323,0.923
335.109,0.932
335.741,0.936
336.512,0.947
337.148,0.952
337.923,0.962
338.56,0.966
339.336,0.977
339.969,0.982
340.747,0.991
341.387,0.996
342.161,1.006
342.799,1.012
343.576,1.023
344.211,1.029
344.988,1.037
345.623,1.042
346.397,1.049
347.037,1.053
347.803,1.06
348.439,1.065
349.217,1.073
349.857,1.078
350.634,1.087
351.268,1.091
352.04,1.099
352.672,1.103
353.452,1.11
354.093,1.113
354.861,1.12
355.498,1.124
356.281,1.132
356.917,1.137
357.693,1.143
358.328,1.146
359.104,1.15
359.73,1.153
360.509,1.157
361.147,1.16
361.923,1.165
362.555,1.169
363.332,1.18
363.974,1.185
364.75,1.191
365.377,1.194
366.156,1.198
366.787,1.201
367.567,1.205
368.205,1.207
368.98,1.212
369.62,1.214
370.391,1.218
371.03,1.22
371.803,1.224
372.434,1.227
373.216,1.231
373.854,1.234
374.627,1.237
375.265,1.239
376.038,1.243
376.675,1.245
377.45,1.249
378.087,1.251
378.865,1.255
379.492,1.257
380.268,1.261
380.908,1.263
381.685,1.267
382.318,1.268
383.097,1.272
383.728,1.275
384.51,1.279
385.14,1.281
385.922,1.286
386.552,1.288
387.328,1.291
387.97,1.292
388.739,1.297
389.376,1.298
390.154,1.302
390.787,1.304
391.568,1.307
392.203,1.309
392.979,1.313
393.611,1.315
394.383,1.316
395.018,1.319
395.804,1.321
396.435,1.322
397.207,1.325
397.846,1.327
398.619,1.33
399.26,1.331
